Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
ALB.N,,,,,,,,,,,6000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.69491525423728,6961,48.0,27.0,0.0,,False,False,21.0,13.0,24.0,,False,False,,,1.671,1.671,1.113,1.794,25.0,3,22.0,0.0,0,0,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,100.0,,,,,,,,,,,,,,
TRGP.N,,,,,,,,,,,2680,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,8.9430894308943,2500,0.0,9.0,0.0,,False,False,16.0,,24.0,0,False,False,,32489,4.5,4.5,,,24.0,,,,0,0,,3.0,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,9.0,,,,,,,,,,,,,,,,
EXE.OQ,,,,,,,,,,,2300,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-2.12765957446809,2292,,21.748,0.0,,False,False,28.0,,22.0,65,True,True,,27504,2.1,2.1,2.45,0.8,,,4.0,,0,0,,,0.6,0.15,,,,False,31.0,71052.0,,,False,True,True,False,,,,,,,False,,,7.62,14.12,,,,,,,,,,,,,,,
NCLH.N,,,,,,,,,,,36000,,False,True,True,False,False,False,False,True,False,False,True,False,False,True,,640.067395156822,,8.43373493975903,,,,0.0,,False,True,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,True,1,,,,,,False,,,,,,,,,,,,,,,,,,,
PLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR.N,False,False,False,False,False,False,False,False,False,,1330,21,False,True,True,False,True,True,True,True,False,False,True,False,False,False,97.0,,,-5.33807829181495,1370,7.88,32.0,0.0,,False,False,40.0,40.38005,,,True,False,,,17.0,17.0,,17.0,47.0,,47.0,,0,,,,,,,,,False,20.0,26700.0,,,True,True,False,False,,,,,,,False,,98.5,,,,,,,,,,,,,,,,,
DGX.N,,,,,,,,,,,46000,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,2.22222222222221,46000,0.0,,0.0,,False,False,70.0,,55.0,100,False,False,,,9.05,9.05,,9.05,833.0,,833.0,,,,,,,,,,,True,17.0,782000.0,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
CBOE.Z,,,,,,,,,,,823,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,33.9654374623116,,-2.25653206650831,,0.97205,,0.0,,False,True,27.0,,28.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HIG.N,,,,,,,,,,,19500,,False,True,True,False,True,True,True,True,False,True,False,False,False,False,,,,5.40540540540539,19500,0.0,,0.0,,False,False,60.0,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,1.41,27500.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ACGL.OQ,,,,,,,,,,,4500,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,4.65116279069768,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
NDSN.OQ,,,,,,,,,,,7579,,False,True,True,False,False,False,False,True,False,True,True,False,False,False,,,,0.570594479830144,,1.821,7.4,0.0,,False,False,26.0,,19.0,,False,False,,,10.5,10.5,,10.5,159.0,,159.0,,,,,6.5,,6.5,,,,False,,,,,False,False,False,False,,,,,,,False,,,7.4,,,,32.0,,,,,,,,,,,,
VRSK.OQ,,,,,,,,,,,9060,240,False,True,True,True,True,True,True,True,False,False,False,True,False,False,,,,13.9479310778518,9288,0.0,,0.0,,False,False,33.0,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,False,False,True,False,False,False,False,False,False,,5454,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,8.51571826502189,5454,,,0.0,,False,False,,29.89807,,55,False,False,,,0.2,,,0.2,,,2.0,,,,,,,0.2,,,,False,13.11,71500.0,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
KMB.OQ,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-2.4390243902439,41597,27.0,20.8,0.541205412054121,220,False,False,30.9,,34.2,90,True,False,,,0.9,,,0.9,,,75.0,,0,0,,,,0.65,,,,False,,,,,True,True,False,False,,,,,,,True,,,14.0,6.8,,,,,,,,,,,,,,,
PYPL.OQ,False,False,False,False,False,False,False,False,False,,26500,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,84.0,,,14.2241379310345,26500,,10.5,0.0,,False,False,42.8,,43.0,100,True,True,1.5,,,,,,,,,,,,,,,,,,,True,,,,,False,True,False,False,,,,,,,True,,100.0,,,,,50.2,33.1,6.1,8.3,49.8,2.7,,,,,,,100.0
CAG.N,,,,,,,,,,,18000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,45.1612903225806,18000,51.0,,0.0,,False,False,41.0,,,100,False,False,,,11.4,11.4,,11.4,410.0,,410.0,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
UHS.N,,,,,,,,,,,67700,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,296.45197143692,,-13.9771283354511,,2.228,,0.0,,False,False,,,,10,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SYF.N,,,,,,,,,,,16500,,False,False,False,False,True,True,True,True,False,False,False,False,False,False,,138.00246185567,,0.0,,0.0,,0.0,,False,False,63.0,,,100,False,True,,,0.55,0.55,,0.55,18.0,,18.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
WAT.N,,,,,,,,,,,7500,,False,True,True,True,True,True,True,True,False,True,True,False,True,False,,,,4.16666666666667,7300,0.0,7.2,0.0,,False,False,,,28.0,,False,False,,,4.5,4.5,,4.5,66.0,,66.0,,,,,2.5,,2.5,,,,True,,,,,False,True,False,False,,,,,,,False,,74.4,7.2,,,,,,,,,,,,,,,,
INCY.OQ,,,,,,,,,,,1456,,False,True,True,False,True,True,True,True,False,True,True,False,False,False,,39.9931155329949,,6.51060716898317,,0.0,6.8,0.0,,False,False,49.0,,37.0,,False,False,,,,,,,,,,,,,,1.0,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,6.8,,,,,,,,,,,,,,,,
LRCX.OQ,,,,,,,,,,,10700,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,74.0,,,-1.8348623853211,10750,,8.40553,0.0,,False,False,17.7,32.8,16.4,,False,False,,,1.7,1.7,,1.7,37.0,,37.0,,,,,,,,,,,False,44.651,480000.0,1680000.0,157.009345794393,True,True,True,False,,,,,,,True,,,,,,8.0,41.5,30.8,1.9,6.1,58.5,2.7,,,,,,,
IDXX.OQ,False,False,False,False,False,False,False,False,False,,9200,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,88.0,,,9.82451951772711,9200,,,0.0,,False,False,57.0,,,,False,False,,,5.1,5.1,,,94.0,,,,,,8.2e-05,0.3,,,188.6,188.6,,False,3.227,29687.0,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PPG.N,,,,,,,,,,,47600,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.634249471458781,47600,15.0,18.16,0.0,,False,False,26.4,,25.9,90,True,False,,,6.45,,,6.45,,,614.04,0.75,0,0,1.88e-05,,,,,223.72,,False,,,,,True,True,False,False,,,,,,,False,,,13.02,5.14,,,,,,,,,,,,,,,
LKQ.OQ,False,False,False,False,False,False,False,False,False,,51000,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,0.0,,,38.0,0.0,,False,False,,,,20,False,False,,,29.0,29.0,,29.0,2958.0,,2958.0,,0,0,,23.5,,23.5,,,,False,,,,,False,False,False,False,,,,,,,False,,,28.0,10.0,,,,,,,,,,,,,,,
BG.N,,,,,,,,,,,24000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-22.5806451612903,32338,,,0.0,,False,True,20.0,21.997,,,False,False,,,4.75,4.75,,,307.0,,,,,,2.1558666667e-05,0.85,,,129.352,,,False,,,,,False,True,True,True,1,,1,,,,True,,,,23.8,,,,,,,,,,,,,,,
EOG.N,,,,,,,,,,,2900,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,3.57142857142858,,,3.3,0.0,,False,False,30.0,,18.3,20,True,False,,,3.05,3.05,3.35,1.0,,,6.0,,0,0,,0.95,1.05,0.5,,,,False,,,,,False,True,True,False,,,,,,,False,,,3.3,,,,25.0,5.4,2.4,14.7,75.0,2.5,17.5,4.6,1.9,9.3,82.5,1.7,
MAR.OQ,False,False,False,False,False,True,True,True,True,,174000,,True,True,True,True,True,True,True,True,True,True,True,False,False,False,,,,-1.13636363636363,418000,53.0,27.947,0.0,,False,False,53.0,,48.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,50.0,20900000.0,,,True,True,False,False,,,,,,,False,,,20.0,7.947,,,,,,,,,,,,,,,
TJX.N,,,,,,,,,,,270000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,8.43373493975903,270000,,,0.0,,False,False,78.0,,66.0,90,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,True,False,,,,,,,True,,86.2,,,,,,,,,,,,,,,,,
MNST.OQ,,,,,,,,,,,3529,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,242.715246364978,,12.3169955442393,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
VMC.N,,,,,,,,,,,8767,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,4.70560133763287,9172,10.783,19.0,0.0,,False,False,11.9,,,,False,False,,123257,4.45,4.45,,4.45,82.0,,82.0,,2,,,1.8,,1.8,,,,False,24.531,225000.0,,,True,True,False,False,,,,,,,False,,,,,,10.9,,,,,,,,,,,,,
EW.N,,,,,,,,,,,14900,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,7.19424460431655,14855,,,0.0,,False,False,59.0,,22.0,,True,True,0.7,,3.15,3.15,1.65,2.3,92.0,2,90.0,2.32,0,0,,1.55,1.67,1.92,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,100.0,,64.0,35.0,2.0,23.0,36.0,4.0,,,,,,,
ALL.N,,,,,,,,,,,45780,510,False,True,True,True,True,True,True,True,False,False,True,False,False,False,84.0,,,1.41781125387683,45780,,18.5,0.0,,False,False,55.6,55.8,41.0,95,True,True,,,,,,,,,,,,,,,,,,,,False,8.517,389918.0,,,True,True,True,False,,,,,,,True,,,14.1,4.4,,,,,,,,,,,,,,,100.0
BMY.N,False,False,False,False,False,False,False,False,False,,30000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,28.755364806867,30000,,,0.0,,False,False,,,49.4,100,True,True,6.0,,1.95,1.95,,1.95,117.0,,117.0,,,,,0.65,,0.65,,,,True,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
VST.N,,,,,,,,,,,1690,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-16.7487684729064,5475,30.86758,7.94,0.0,,False,False,19.4,,29.0,20,False,False,,,1.05,1.05,,1.05,11.0,,11.0,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,True,,,6.83,1.11,,,,,,,,,,,,,,,
APH.N,False,False,False,False,False,True,False,True,True,19.37,74000,,False,True,True,False,True,True,False,True,False,True,True,False,False,True,,,,0.543478260869556,74000,,,0.0,,False,False,51.0,,29.0,20,False,False,,,,,,,,,,,0,,,2.486,,2.48649,,,,False,17.384,1286425.0,,,False,False,False,False,,,,,,,False,,,,,8.8,,,,,,,,,,,,,,
HON.OQ,True,False,True,True,False,True,False,False,False,,113000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-0.877192982456143,113000,,,0.0,,False,False,28.9,,,55,True,False,,,1.85,1.85,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,30.0,,,,,,,,,,,,,,
GPC.N,,,,,,,,,,,55000,,False,True,True,True,True,True,True,True,False,True,True,False,,False,,,,10.0,50000,,46.3,0.0,,False,False,23.1,,19.6,0,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,36.9,9.4,,,,,,,,,,,,,,,100.0
MHK.N,,,,,,,,,,,41800,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-0.712589073634207,,,,0.0,,False,False,28.0,,,0,False,False,,,7.85,7.85,,7.85,656.0,,656.0,,,,,0.75,,0.75,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
MCHP.OQ,,,,,,,,,,,18286,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,28.4670507236195,18740,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,4.0,,,,,,,,,,,,,,
CAT.N,False,True,True,False,False,False,False,False,False,,97300,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-4.88758553274682,97300,40.0,,0.0,,False,False,20.0,,20.0,80,False,False,,,2.1,2.1,,,,,,,0,2,,1.0,,,,,,False,,,,,False,True,False,False,,,,,,,True,,97.8,,,,,,,,,,,,,,,,,
PG.N,False,False,False,False,False,True,False,True,True,,97000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,5.43478260869565,,,,0.0,,False,False,47.0,,47.0,100,True,True,,,1.25,,,1.25,,,243.0,,,,,,,0.7,,,,True,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ZTS.N,,,,,,,,,,,10600,,False,True,True,True,True,True,True,True,False,True,True,True,False,False,,,,6.00000000000001,,,,0.0,,False,False,,,,,True,False,,,4.1,4.1,,4.1,87.0,,87.0,,1,,,1.2,,1.2,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
STE.N,,,,,,,,,,,12000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,0.0,,,,0.0,,False,False,,,,,False,False,,,8.95,8.95,,8.95,215.0,,215.0,,,,,3.35,,3.35,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,3.5,,,,,,,,,,,,,,
TPL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR.OQ,,,,,,,,,,,55000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,-19.1176470588235,55000,25.0,23.0,0.0,,False,False,18.0,27.0,17.0,,True,False,,,1.15,1.15,,,,,,0.62727,0,0,7.563636364e-06,0.55,,,104.0,,,False,,,,,False,True,True,False,,,,,,,True,,,6.0,17.0,,,36.0,,,,,,,,,,,,
AFL.N,,,,,,,,,,,10977,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,-3.62598770851624,,,,0.0,,False,False,57.5476,,16.0,80,True,True,,,,,,,,,,,,,,,,,,,,False,,,10000000.0,910.995718320124,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PTC.OQ,,,,,,,,,,,6055,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-0.900163666121112,,,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
FITB.OQ,,,,,,,,,,,19869,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,76.8066322822165,,13.9473533291277,20000,,17.5,0.0,,False,False,60.0,,51.0,100,True,False,,,,,,,,,,,,,,,,,,,,False,32.5,640000.0,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
MSI.N,False,False,False,True,True,True,True,True,False,1.0,17000,,False,True,True,True,True,True,True,True,False,False,True,True,False,True,,,,6.25,17000,,,0.0,,False,False,26.0,29.0,19.0,100,True,False,,,0.95,0.95,,0.95,32.0,,32.0,0.0,0,,7.9764705882e-05,0.45,,0.45,339.0,339.0,,False,,,10100000.0,594.117647058824,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
XEL.OQ,True,False,True,False,False,True,False,False,True,6.92,11273,44,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,98.0234223300871,1951000000,2.08276736394095,11896,42.0,8.589,0.0,,False,False,23.0,,20.7,100,False,True,,,5.06636,5.06636,4.7,5.3,194.0,68,126.0,,2,2,,,,2.35,,,,False,,,,,True,True,False,False,,,,,,,True,,,5.755,2.834,,,,,,,,,,,,,,,
HSIC.OQ,,,,,,,,,,,19000,,False,True,True,True,True,True,True,True,False,False,True,False,True,False,,,,5.55555555555556,19000,11.0,,0.0,,False,False,,,30.0,100,False,False,,,,,,,,,,,,,0.000382526315789,2.53,,2.53,1817.0,1817.0,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ITW.N,,,,,,,,,,,45000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-6.25,45000,,,0.0,,False,False,,,,30,False,False,,,8.7,8.7,,8.7,783.0,,783.0,,0,,,4.35,,4.35,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,14.0,,,,,,,,,,,,,,
WST.N,,,,,,,,,,,8200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,6.49350649350648,8000,,,0.0,,False,False,37.0,,,,True,False,,,3.5,3.5,,3.5,56.0,,56.0,,0,,,1.65,,1.65,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,6.0,,,,,,,,,,,,,,
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,141000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-1.3986013986014,,,,0.0,,False,False,47.0,,22.0,,True,False,,831900,,,,,,,,,,,,0.167,,0.167,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,22.0,,,,,,,,,,,,,,
MPC.N,,,,,,,,,,,60910,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,0.927920463960241,60910,,,0.0,,False,False,46.0,,,95,True,False,,,6.436,6.436,,,784.0,112,672.0,0.0,0,0,,0.009,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
PGR.N,,,,,,,,,,,41571,,False,True,True,False,True,False,True,True,False,False,False,False,False,False,,,,11.3131259037113,,,,0.0,,False,False,56.0,60.0,45.0,80,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,False,False,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
ICE.N,,,,,,,,,,,5989,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,82.8166047024952,,16.0434024413873,,1.0,8.34,0.0,,False,False,,,24.0,0,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,False,,,8.34,,,,,,,,,,,,,,,,
SWKS.OQ,,,,,,,,,,,10000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,11.1111111111111,10000,45.7,21.0,0.0,,False,False,,,13.0,,False,False,,,2.0,2.0,,2.0,40.0,,40.0,,,,,1.0,,1.0,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.N,True,False,False,True,False,True,True,True,False,20.7,48000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,0.0,73900,,20.7,0.0,,False,False,83.7,,80.4,100,True,True,,,1.15,1.15,,1.15,137.0,,137.0,,0,,,0.95,,0.95,,,,True,,,,,False,True,True,False,,,,,,,True,,98.2,16.2,4.5,,,47.6,12.1,13.4,19.5,52.4,2.6,34.2,13.5,6.9,12.3,65.8,1.5,98.2
TSLA.OQ,True,False,True,False,True,True,True,True,False,,48016,,True,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,-1.64082184484913,48016,0.0,,0.0,,True,False,21.0,,17.0,100,False,False,,,19.2,19.2,,19.2,1844.0,,1844.0,,0,,,13.95,,13.95,,,,False,,,,,True,True,False,True,1,2,1,,,,True,,,,,,,,,,,,,,,,,,,
EXR.N,,,,,,,,,,,4048,,False,True,True,False,True,True,False,True,False,True,True,False,False,False,,,,11.6997792494481,,0.0,,0.0,,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SPGI.N,False,False,False,False,False,False,False,False,True,,22500,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,80.0,,,6.13207547169812,22500,,13.6,0.0,,False,False,37.0,,31.0,100,True,True,,,0.4,0.4,,0.4,18.0,,18.0,,0,,0.0,0.0,,0.0,0.0,0.0,,False,27.381,616076.0,8800000.0,391.111111111111,False,True,True,False,,,,,,,True,,,11.1,2.5,,,,,,,,,,,,,,,
KKR.N,,,,,,,,,,,1384,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,26.2596931196236,,6.37970791698694,,,,0.0,,False,False,,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ADBE.OQ,False,False,False,False,False,False,False,False,False,,22634,,False,True,False,True,True,True,True,True,False,False,False,True,False,False,87.0,,,5.9793042093927,22634,,,0.0,,False,False,33.1,,29.1,100,False,True,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,False,True,True,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,100.0
ADSK.OQ,False,False,False,False,False,True,False,False,False,,9600,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,79.0,,,9.09090909090908,8900,0.0,18.5,0.0,,True,False,32.2,41.3,39.8,100,False,False,,,1.0,1.0,,1.0,18.0,,18.0,,0,,,0.05,,0.05,,,,False,,,8900000.0,927.083333333333,False,True,False,False,,,,,,,True,,,9.1,9.4,,,,,,,,,,,,,,,
FOXA.OQ,,,,,,,,,,,9000,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,16.8831168831169,9000,,,0.0,,False,False,40.16835,45.0,47.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,33.68,8.22,10.17,12.05,66.32,3.24,29.3,10.11,5.89,10.32,70.65,3.03,
TT.N,,,,,,,,,,,50000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.04081632653061,47178,20.8,14.5,0.0,,False,False,24.3,,23.1,90,True,True,,,4.15,4.15,,,326.0,,,0.0,0,0,,0.5,0.58,0.49,,,,False,8.0,377424.0,,,True,True,False,False,,,,,,,True,,,10.0,4.5,,,,,,,,,,,,,,,
TSN.N,,,,,,,,,,,121000,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-0.819672131147542,121000,27.27,,0.0,,True,False,39.0,,,100,False,False,,,19.7,19.7,,19.7,4767.0,,4767.0,,0,0,3.04e-05,3.8,,3.8,919.6,919.6,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AKAM.OQ,,,,,,,,,,,7724,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,2.72642638648757,,0.0,,0.0,,False,False,25.8,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,False,False,False,,60800,,True,True,True,False,True,True,True,True,False,True,True,False,False,True,,64.3053586398167,,3.40136054421769,64853,83.0,5.1056,0.0,,False,False,43.0,42.54545,,100,False,True,,1000000,,,,,,,,,,,,,,,,,,True,45.20559,2931718.0,,,True,True,False,False,,1,,,,,False,,,,,,,,,,,,,,,,,,,
INVH.N,False,False,False,False,False,True,False,False,True,,1140,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,,,-7.39236393176279,,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
TSCO.OQ,False,False,False,True,False,True,False,True,True,,16000,16000,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,6.66666666666667,32000,0.0,88.0,0.0,,False,False,49.0,,21.0,20,False,False,,,,,,,,,,,,,,,,,,,,False,12.372,395901.0,,,True,True,False,False,,,,,,,True,,,79.0,9.0,,,,,,,,,,,,,,,
