Instrument,Employee Safety Initiative Participation,Risk Assessment Health and Safety,Safety Performance Monitoring,Communication of Supply Chain Policy,Findings from Supplier Monitoring,Social Supply Chain Policy,Social Supply Policy Integration,Social Supply Risk Assessment,Policy Local Sourcing,Temporary Staff Proportion,Number of Employees,Part Time Employees,UNGC Violation Flag,Health & Safety Policy,Policy Employee Health & Safety,Policy Supply Chain Health & Safety,Training and Development Policy,Policy Skills Training,Policy Career Development,Policy Diversity and Opportunity,Targets Diversity and Opportunity,Employees Health & Safety Team,Health & Safety Training,Supply Chain Health & Safety Training,Supply Chain Health & Safety Improvements,Employees Health & Safety OHSAS 18001,Employee Satisfaction,Salary Gap,Salaries and Wages from CSR reporting,Net Employment Creation,Number of Employees  from CSR reporting,Trade Union Representation,Turnover of Employees,Announced Layoffs To Total Employees,Announced Layoffs,Management Departures,Strikes,Women Employees,New Women Employees,Women Managers,HRC Corporate Equality Index,Flexible Working Hours,Day Care Services,Employees With Disabilities,Employee Health & Safety Training Hours,Injuries To Million Hours,Total Injury Rate Total,Total Injury Rate Contractors,Total Injury Rate Employees,Accidents Total,Contractor Accidents,Employee Accidents,Occupational Diseases,Employee Fatalities,Contractor Fatalities,Lost Days To Total Days,Lost Time Injury Rate Total,Lost Time Injury Rate Contractors,Lost Time Injury Rate Employees,Lost Working Days,Employee Lost Working Days,Contractor Lost Working Days,HIV-AIDS Program,Average Training Hours,Training Hours Total,Training Costs Total,Training Costs Per Employee,Internal Promotion,Management Training,Supplier ESG training,Wages Working Condition Controversies,Wages Working Condition Controversies Count,Diversity and Opportunity Controversies,Employees Health & Safety Controversies,Recent Wages Working Condition Controversies,Recent Diversity Opportunity Controversies,Recent Employee Health & Safety Controversies,Employee Resource Groups,BBBEE Level,Gender Pay Gap Percentage,Voluntary Turnover of Employees,Involuntary Turnover of Employees,OHSMS Certified Percentage,Average Employee Length of Service,Ethnic Minorities Employees Percentage,Asian - Ethnic Minorities Employees Percentage,Black or African American - Ethnic Minorities Employees Percentage,Hispanic or Latino - Ethnic Minorities Employees Percentage,White - Ethnic Minorities Employees Percentage,Other - Ethnic Minorities Employees Percentage,Ethnic Minorities Managers Percentage,Asian - Ethnic Minorities Managers Percentage,Black or African American - Ethnic Minorities Managers Percentage,Hispanic or Latino - Ethnic Minorities Managers Percentage,White - Ethnic Minorities Managers Percentage,Other - Ethnic Minorities Managers Percentage,Ethnic Minorities Salary Gap
HON.OQ,True,False,True,True,False,True,False,True,False,,103000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-8.8495575221239,98000,,,0.0,,False,False,29.4,,20.0,100,True,False,,,1.45,1.45,,,,,,,,,,0.00056,,,,,,False,,,,,True,True,True,False,,,,,,,False,,,,,34.0,,33.4,11.4,10.1,9.9,66.6,2.0,22.7,11.1,4.7,5.2,77.3,1.7,
GPC.N,,,,,,,,,,,50000,,False,True,True,True,True,True,True,True,False,True,True,False,,False,,,,-9.09090909090909,52000,,42.8,0.0,,False,False,21.3,,19.9,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,32.6,10.2,,,32.1,,,,,,21.5,,,,,,
MHK.N,,,,,,,,,,,42000,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,0.478468899521522,42000,,,0.0,,False,False,28.0,28.0,,30,False,False,,,7.5,7.5,,7.5,630.0,,630.0,,0,,,0.75,,0.75,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,46.0,,,,,,,,,,,,
MCHP.OQ,,,,,,,,,,,18000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,-1.56403806190528,18033,0.0,,0.0,,False,False,,,,,False,False,,,,,,,,,,,0,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,4.0,,,,,,,,,,,,,,
CAT.N,False,True,True,False,False,True,False,False,False,,107700,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,10.688591983556,107700,40.0,,0.0,,False,False,23.0,,21.0,80,False,False,3.0,,2.05,2.05,,,,,,,0,1,,0.9,,,,,,False,,,,,False,True,False,False,,,,,,,True,,98.3,,,,,,,,,,,,,,,,,
PG.N,False,False,False,False,False,True,False,True,True,,99000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,2.06185567010309,,,,0.0,,False,False,40.0,,48.0,100,True,True,,,1.25,,,1.25,,,248.0,,,,,,,0.65,,,,True,,,,,False,True,True,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ZTS.N,,,,,,,,,,,11300,,False,True,True,True,True,True,True,True,True,True,True,True,False,True,89.0,,,6.60377358490567,11300,,,0.0,,False,False,45.0,,,,True,True,,,2.3,2.3,,2.3,52.0,,52.0,,0,,,1.0,,0.00885,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,10.34483,,21.3,9.4,4.2,5.2,78.7,2.5,,,,,,,
STE.N,,,,,,,,,,,13000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,,,8.33333333333333,,,15.0,0.0,,False,False,33.03665,,26.347,,False,False,,,7.4,7.4,,7.4,192.0,,192.0,,,,,2.25,,2.25,,,,False,,,,,False,False,True,False,,,,,,,False,,,,,38.46,,,,,,,,,,,,,,
TPL.N,,,,,,,,,,,102,,False,True,True,False,True,False,True,True,False,False,True,False,False,False,,9.61899978242626,,8.51063829787233,119,,4.0,0.0,,False,False,44.0,,14.0,,False,False,,2634.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,24.54,2503.08,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
BKR.OQ,,,,,,,,,,,54000,,False,True,True,True,True,True,True,True,False,True,True,False,True,True,,,,-1.81818181818182,53996,25.0,12.0,0.0,,False,False,19.0,26.48864,18.0,,True,True,,,1.4,1.4,,,,,,0.34262,0,0,7.185185185e-06,0.65,,,97.0,,,False,17.0,917932.0,,,False,True,True,False,,,,,,,True,,,8.1,3.9,,,35.8,,,,,,31.6,,,,,,
AFL.N,,,,,,,,,,,12003,,False,True,True,True,True,True,True,True,True,False,True,False,False,False,,,,9.34681606996448,,,,0.0,,False,False,,,,70,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
PTC.OQ,,,,,,,,,,,6243,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,3.10487200660612,,,,0.0,,False,False,,,,90,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
FITB.OQ,,,,,,,,,,,19872,,True,True,True,False,True,True,True,True,True,False,False,False,False,False,,75.0500736890951,,0.015098897780463,19872,,13.9,0.0,,False,False,59.2,,52.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,36.6,755000.0,,,False,True,False,False,,,,,,,True,,99.0,,,,,26.6,4.3,12.7,7.2,73.4,2.4,,,,,,,99.0
MSI.N,False,False,False,True,True,True,True,True,False,1.0,18000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,5.88235294117647,18000,,,0.0,,False,False,25.0,,,100,True,False,,,0.7,0.7,,0.7,25.0,,25.0,0.35,0,,0.000111333333333,0.5,,0.5,501.0,501.0,,False,,,8300000.0,461.111111111111,False,True,True,False,,,,,,,True,,,,,,,32.0,15.0,6.0,9.0,68.0,2.0,,,,,,,
XEL.OQ,True,True,True,False,False,True,False,False,True,7.43,11367,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,93.8718084339066,2035000000,0.833850793932411,11161,44.4,6.982,0.0,,False,False,23.0,33.0,22.0,100,True,True,,,8.30194,8.30194,6.75,9.2,289.0,84.0,205.0,,0,0,,,,5.95,,,,False,,,,,True,True,False,False,,,,,,,True,,,3.556,3.426,,,16.0,,,,,,10.0,,,,,,
HSIC.OQ,,,,,,,,,,,19000,,False,True,True,True,True,True,True,True,False,False,True,False,True,False,,,,0.0,19000,13.0,,0.0,,False,False,,,32.5,100,False,False,,,,,,,,,,,,,0.000302947368421,2.21,,2.21,1439.0,1439.0,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
ITW.N,,,,,,,,,,,43000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-4.44444444444444,43000,,,0.0,,False,False,,,26.0,60,False,True,,,7.0,7.0,,7.0,602.0,,602.0,,0,,,3.5,,3.5,,,,False,,,,,True,True,True,False,,,,,,,True,,,,,14.0,,,,,,,,18.0,,,,,,
WST.N,,,,,,,,,,,9200,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,12.1951219512195,10000,,19.0,0.0,,False,False,37.0,,,,True,True,,,4.7,4.7,,4.7,94.0,,94.0,,0,,,1.05,,1.05,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,8.0,,44.0,,,,,,,,,,,,
DASH.OQ,,,,,,,,,,,3886,,False,True,True,False,False,False,False,True,False,False,True,False,False,False,,,,18.5117413845685,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,151000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,7.09219858156029,184206,,,0.0,,False,False,49.0,,22.0,,True,False,,,,,,,,,,,,,,0.132,,0.132,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,40.0,,,,,,,,,,,,,,
MPC.N,,,,,,,,,,,57900,,True,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-4.94171728780167,58015,,,0.0,0,False,False,46.0,,,100,True,False,,830000.0,5.99845,5.99845,,,696.0,68.0,628.0,,0,1,,0.01034,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,32.0,,,,,,11.0,,,,,,
PGR.N,,,,,,,,,,,43326,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,4.22169300714441,,,,0.0,,False,False,56.0,60.0,45.0,80,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,100.0,,,,,35.0,3.0,18.0,11.0,65.0,3.0,21.0,3.0,8.0,7.0,79.0,3.0,100.0
ICE.N,,,,,,,,,,,8890,,False,True,True,True,True,True,True,True,False,False,True,False,False,True,85.0,108.777224335017,,48.4388044748706,9000,1.0,5.49,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,5.49,,,,,,,,,,,,,,,,
SWKS.OQ,,,,,,,,,,,11000,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,10.0,11000,45.90909,22.0,0.0,,False,False,35.0,,18.0,,False,False,,,2.0,2.0,,2.0,44.0,,44.0,,,,,1.0,,1.0,,,,False,,,,,False,True,True,False,,,,,,,False,,,,,,,60.0,40.0,3.0,13.0,40.0,4.0,48.0,,,,52.0,48.0,
ABNB.OQ,,,,,,,,,,,5597,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,,,2.41537053979872,,,,0.0,1900,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
EL.N,True,False,False,True,False,True,True,True,False,15.12,62000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,29.1666666666667,60200,,28.4,0.0,,False,False,81.7,,80.2,100,True,True,,,0.9,0.9,,0.9,89.0,,89.0,,0,,,0.6,,0.6,,,,True,,,,,False,True,True,False,,,,,,,True,,98.2,15.6,12.8,,,46.2,14.3,11.7,17.5,53.8,2.7,35.6,14.0,7.4,12.4,64.4,1.8,98.2
TSLA.OQ,True,False,True,False,True,True,True,True,False,,70757,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,47.3612962345885,70757,0.0,,0.0,,False,True,22.0,,19.0,100,False,False,,,15.55,15.55,,15.55,2201.0,,2201.0,,0,,,11.1,,11.1,,,,False,,,,,True,True,True,False,,,1,,,,True,,,,,,,61.0,20.0,10.0,24.0,39.0,7.0,33.0,24.0,4.0,4.0,67.0,1.0,
EXR.N,,,,,,,,,,,4013,,False,True,True,False,True,True,False,True,False,True,True,False,False,False,,,,-0.864624505928857,,0.0,,0.0,,False,False,48.09,,30.5,,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
SPGI.N,False,False,False,False,False,False,False,False,True,,23000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,88.0,,,2.22222222222221,22957,2.1,7.3,0.0,,False,False,37.6,,33.6,100,True,True,0.26,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,,0.0,0.0,,0.0,0.0,0.0,,False,17.456,400747.0,9400000.0,408.695652173913,True,True,True,False,,,,,,,True,,97.0,5.8,1.5,,,30.7,19.8,4.1,4.4,69.3,2.4,,,,,,,103.8
KKR.N,,,,,,,,,,,1583,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,30.8971654869477,,14.378612716763,,,,0.0,,False,False,35.0,,,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,16.0,,,,,,,,,,,,
ADBE.OQ,False,False,False,False,False,False,False,False,False,,22516,,False,True,True,True,True,True,True,True,True,False,False,True,False,False,91.0,,,-0.521339577626578,22516,,,0.0,,False,False,33.4,,28.9,100,False,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,False,True,True,False,,,,,,,True,,100.0,,,,,41.9,31.2,2.5,5.3,58.1,2.9,,,,,,,100.0
ADSK.OQ,False,False,False,False,False,True,False,False,False,,10100,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,79.0,,,5.20833333333333,10200,0.0,13.1,0.0,,False,False,33.4,37.7,32.0,100,False,False,,,1.0,1.0,,1.0,20.0,,20.0,,0,,,0.25,,0.25,,,,False,,,10200000.0,1009.90099009901,False,True,False,False,,,,,,,True,,,9.5,3.6,,,,,,,,,,,,,,,
FOXA.OQ,,,,,,,,,,,9000,,True,True,True,False,True,True,True,True,False,True,True,False,False,False,,,,0.0,9000,,,0.0,,False,False,39.85198,,41.7,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,True,,,,,,,34.93,9.37,10.02,12.26,65.07,3.28,30.6,11.782,5.596,10.015,69.404,3.203,
TT.N,,,,,,,,,,,35000,,False,True,True,True,True,True,True,True,True,True,True,False,False,True,80.0,,,-30.0,34646,17.6,16.33369,0.0,,False,False,25.3,31.1,21.8,90,True,True,,,3.85,3.85,,,281.0,,,0.0,0,0,,0.4,0.24,0.41,,,,False,14.0,485044.0,,,True,True,False,False,,,,,,,True,,,,,,,35.5,,,,,,12.0,,,,,,
TSN.N,,,,,,,,,,,141000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,16.5289256198347,141000,27.65957,,0.0,,False,False,40.0,,26.19,90,False,False,,,16.6,,,16.6,,,4681.0,,1,0,2.96e-05,3.7,,3.7,,1043.4,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
AKAM.OQ,,,,,,,,,,,8368,,False,False,False,False,True,True,False,True,False,False,False,False,False,False,,76.068525312289,,8.33764888658726,,,5.4,0.0,,False,False,26.2,,,100,True,False,,,,,,,,,,,,,,,,,,,,False,20.0,,,,False,False,False,False,,,,,,,False,,,5.4,,,,40.6,,,,,,,,,,,,
LUV.N,False,False,False,False,False,False,False,False,False,,56500,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,76.608914917046,,-7.07236842105263,59720,83.0,8.35969,0.0,0,False,False,42.0,45.13818,,100,False,True,,460000.0,,,,,,,,,,,,,,,,,,False,27.67907,1652994.0,,,True,True,False,False,,,,,,,False,,,,,,,39.7,3.9,16.3,14.8,60.3,4.7,,,,,,,
INVH.N,False,False,False,False,False,True,False,False,True,,1149,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,0.789473684210518,,0.0,,0.0,,False,False,40.0,,,,False,False,,,17.8416,17.8416,,17.8416,41.0,,41.0,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,42.0,,,,,,,,,,,,
TSCO.OQ,False,False,False,True,True,True,False,True,True,,20000,21000,False,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,25.0,42000,0.0,71.0,0.0,,False,False,49.0,,21.0,0,False,False,,,,,,,,,,,,,,,,,,,,False,11.392,478468.0,,,True,True,False,False,,,,,,,True,,,63.0,8.0,,,,,,,,,,,,,,,
AON.N,,,,,,,,,,,50000,,False,True,True,False,True,True,True,True,False,True,True,False,False,True,80.0,147.435440783615,,0.0,,,,0.0,,False,False,46.0,52.0,42.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,24.0,,,,,,17.0,,,,,,
AMZN.OQ,True,False,False,True,True,True,True,True,False,,1298000,,True,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,62.65664160401,876800,,,0.0004,1,True,True,44.0,,29.6,100,True,True,,,25.5,25.5,,,44717.0,,,,,,,11.5,,,,,,False,,,,,False,True,True,True,9,2,12,,,,True,,100.0,,,,,67.9,13.6,26.5,22.8,32.1,5.0,43.6,19.5,10.6,9.5,56.4,4.0,99.2
MS.N,False,False,False,False,False,True,False,False,False,,68000,,True,True,True,False,True,True,True,True,True,False,True,False,False,False,,96.383331734919,,12.5250285449521,68000,,,0.0,,False,False,39.0,,26.0,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,2,,,,,True,,,,,,,30.0,,,,,,,,,,,,
BRKb.N,False,False,False,False,False,False,False,False,False,,372000,,True,True,True,False,True,False,True,False,False,False,False,False,False,False,,,,3.33333333333334,,,,0.0,,False,False,,,,20,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
GOOG.OQ,False,False,False,True,True,True,False,True,False,,135301,,True,True,True,True,True,False,True,True,False,False,False,True,False,False,,,,13.7949015551014,,,0.15028,0.0,,False,False,32.5,33.7,28.1,100,True,False,5.6,,,,,,,,,,,,,,,,,,,False,,,,,True,False,True,True,1,1,,,,,True,,83.0,,,,,49.6,,,,,,34.5,,,,,,
KR.N,,,,,,,,,,,435000,,True,True,True,True,True,True,True,True,False,True,True,False,False,False,,,,-3.97350993377483,431312,66.0,,0.090683835551153,411,False,False,50.90004,,,100,True,False,,,18.05,,18.6,18.05,,,15570.0,,0,0,0.000108670793563,,,,,11817.9488,,False,,,,,True,True,False,False,,1,,,,,True,,,,,,,36.0,3.0,15.0,13.0,64.0,5.0,,,,,,,
BKNG.OQ,False,False,False,False,False,False,False,False,False,,20300,,False,True,True,True,True,True,True,True,False,False,False,False,False,False,,473.568997407087,,0.0,20300,0.0,,0.0,,False,False,50.0,,,20,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
STZ.N,,,,,,,,,,,9800,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,2.08333333333333,,21.0,,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
WBD.OQ,,,,,,,,,,,9800,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,6.52173913043479,,,,0.0,,False,False,49.0,,,20,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,False,False,,,,,,,False,,79.2,,,,,,,,,,,,,,,,,
ABBV.N,False,False,False,False,False,True,False,False,False,,50000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,82.0,,,6.38297872340425,50000,24.0,11.0,0.0,,False,False,55.0,,51.0,100,True,True,2.0,,0.8,0.8,,,80.0,,,,0,0,,0.2,,,,,,True,,,,,False,True,True,False,,,,,,,True,,,8.0,3.0,,,35.0,17.0,6.0,9.0,65.0,3.0,34.0,21.0,5.0,6.0,66.0,2.0,100.0
STLD.OQ,,,,,,,,,,,9625,,False,True,True,True,True,True,True,True,False,True,True,False,False,False,,1711.53730883878,,14.7883124627311,,7.0,,0.0,,False,False,11.0,,,55,False,False,,,9.5,,,9.5,,,183.0,0.0,0,,0.000232,,,1.75,,558.25,,False,,,,,False,True,False,False,,,,,,,False,,,,,,,26.0,,,,,,,,,,,,
MA.N,False,False,False,False,False,True,False,False,False,,21000,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,85.0,154.017271719039,,12.9032258064516,21000,,7.0,0.0,,True,False,38.0,38.0,36.0,100,True,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,100.0,5.0,2.0,,,40.5,22.3,5.6,8.4,59.5,4.2,35.0,,,,,,100.0
XOM.N,False,True,False,False,False,True,True,True,True,,63000,,True,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,-12.5,63000,,,0.0,,False,True,29.0,40.0,,85,True,False,,,0.8,0.8,0.95,0.55,,,69.0,,0,1,,0.1,0.15,0.1,,,,True,,,19000000.0,301.587301587302,False,True,True,False,,,1,,,,False,,,,,,,,,,,,,,,,,,,
SWK.N,,,,,,,,,,,59438,,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,,,-2.18704230914806,,,,0.0,,False,False,,,,100,False,False,,,3.75,3.75,,3.75,517.0,,517.0,,,,0.000433796561123,1.1,,1.1,6446.0,6446.0,,False,,,,,False,True,False,False,,1,,,,,True,,,,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,4003,,False,True,True,False,True,True,True,True,False,False,False,False,False,False,,,,-0.149663257670241,,0.0,,0.0,,False,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
HRL.N,,,,,,,,,,,19100,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,,,,1.59574468085106,19000,20.0,22.5,0.0,,False,False,32.0,,,95,True,False,,,13.0,13.0,,13.0,494.0,,494.0,,,,2.387434555e-05,8.5,,8.5,114.0,114.0,,False,30.0,530000.0,,,True,True,True,False,,,,,,,True,,,,,,,52.0,,,,,,,,,,,,
INTC.OQ,False,False,False,True,True,True,False,True,False,,110600,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,-0.180505415162457,110600,12.0,4.0,0.0,,False,False,27.8,,18.8,100,True,True,,250000.0,3.85,3.85,,3.85,852.0,,852.0,,,,,0.85,,0.85,,,,False,17.93,1983070.0,,,True,True,True,True,1,,,,,,True,,100.0,4.0,,,,54.2,37.6,5.0,10.5,45.8,1.1,,,,,,,100.0
TRMB.OQ,,,,,,,,,,,11484,,False,True,True,False,True,False,True,True,False,False,True,False,False,False,,,,1.745370780544,11484,,10.9,0.0,,False,False,27.7,,22.1,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,10.9,,,,,,,,,,,,,,,,
TRMB.OQ,,,,,,,,,,,11402,,False,True,True,False,True,True,True,True,False,False,True,False,False,False,,,,-0.71403692093347,11402,,7.1,0.0,,False,False,28.3,,23.0,,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,False,,,7.1,,,,21.7,11.5,3.7,4.4,78.3,2.1,17.2,8.8,2.6,4.5,82.8,1.3,
WBA.OQ,,,,,,,,,,,202000,113000,False,True,True,True,True,True,True,True,True,True,True,False,False,True,,,,-9.4170403587444,315000,7.5,46.0,0.0,,False,False,71.0,,55.0,100,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,True,True,True,False,,,,,,,True,,,40.0,6.0,100.0,,50.0,,,,50.0,50.0,32.0,,,,,,
OMC.N,,,,,,,,,,,64100,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,73.822669934708,,-8.42857142857143,,,,0.0,,False,False,,,,100,False,False,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
GLW.N,,,,,,,,,,,50110,,False,True,True,True,True,True,True,True,False,True,True,False,False,True,,,,1.23232323232323,50000,,,0.0,,False,False,38.0,,,90,False,False,,,2.45,2.45,,2.45,246.0,,246.0,,0,,,1.1,,1.1,,,,False,,,,,False,True,False,False,,,,,,,True,,,,,,,25.9,9.6,9.8,4.3,74.1,2.2,25.0,14.2,5.1,3.9,75.0,1.8,100.0
CRM.N,False,False,False,False,False,False,False,False,False,,49000,,False,True,True,True,True,True,True,True,True,False,True,True,True,True,89.0,,,40.0,49730,0.0,,0.0,,False,False,33.0,,,100,False,True,,,,,,,,,,,,,,,,,,,,False,,,,,False,True,True,False,,,,,,,True,,,,,,,36.2,25.6,3.0,4.3,63.8,3.3,,,,,,,
SBUX.OQ,False,False,False,True,False,True,True,True,False,,349000,,False,True,True,True,True,True,True,True,True,False,True,True,False,False,,,,0.867052023121384,,,,0.0,,False,False,69.2,,51.0,100,False,False,,,,,,,,,,,,,,,,,,,,True,,,,,False,True,True,False,,,,,,,True,,100.0,,,,,,,,,,,,,,,,,
ATO.N,,,,,,,,,,,4694,,False,True,True,False,True,True,True,True,False,False,True,False,False,True,,,,-1.71691792294807,,0.0,,0.0,,False,False,,31.0,,,False,False,,86369.6,12.1,12.1,,12.1,114.0,,114.0,,,,,6.8,,6.8,,,,False,48.197,226235.0,,,False,False,False,False,,,,,,,False,,,,,,,,,,,,,,,,,,,
ETR.N,,,,,,,,,,,13400,,False,True,True,True,True,True,True,True,False,False,True,False,False,False,,,,-1.72350568390173,13400,29.46,2.54,0.0,,False,False,20.64,,20.69,85,True,False,,,2.0,,1.8,2.0,,,54.0,,0,1,,,0.36,0.57,,,,False,,,,,False,True,True,False,,,,,,,False,,,2.54,,,,22.02,,,,,,15.29,,,,,,
HAL.N,,,,,,,,,,,40000,,False,True,True,True,True,True,True,True,False,True,True,True,False,True,82.5,,,-27.2727272727273,40938,17.0,38.0,0.0,0,False,False,13.0,20.0,13.0,20,True,False,,942540.0,0.92324,,,0.92324,136.0,6.0,130.0,,0,0,,,0.0,0.3,,,0.0,False,39.686,1624683.0,,,False,True,True,False,,,1,,,,True,,,6.0,32.0,40.0,,30.0,,,,,,24.0,,,,,,
TFC.N,,,,,,,,,,,50283,2358,False,True,True,False,True,True,True,True,False,True,True,False,False,True,,93.2371391218721,,-3.84556545684017,52128,0.0,24.0,0.0,,False,False,63.5,64.12821,54.3,100,True,False,,,,,,,,,,,,,,,,,,,,False,43.14136,2248873.0,,,True,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
TAP.N,,,,,,,,,,,17000,,True,True,True,True,True,True,True,True,False,False,True,False,False,True,,,,-3.954802259887,15323,,16.0,0.0,,False,False,26.1,,32.9,100,True,False,,,,,,,,,,,,,,4.15,,,,,,False,19.57,299822.0,,,True,True,False,False,,,,,,,True,,95.7,,,,,26.3,,,,,,,,,,,,
ABT.N,False,True,True,True,False,True,True,True,True,,109000,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,1.86915887850467,109000,,13.42,0.0,,False,False,45.0,,39.0,90,True,True,,,1.4,1.4,,,,,,0.06,0,,,0.65,0.15,0.7,,,,True,,,,,True,True,True,False,,,,,,,True,,,9.84,3.58,,,39.4,18.0,8.7,10.4,60.6,2.3,33.2,,,,,,
